Hot_chr	Hot_start	Hot_end	Hot_GC	Min_rec	Mean_rec	Max_rec	hot_count_Western	hot_count_A1	hot_count_E1	hot_count_Pt1	hot_count_total	Cold_chr	Cold_start	Cold_end	Cold_GC	Min_rec	Mean_rec	Max_rec	cold_count_Western	cold_count_A1	cold_count_E1	cold_count_Pt1	cold_count_total
chr21	27760000	27764000	35.94	0.00	5.60062018027609	5.64159701492311	0	0	1	1	2	chr21	27814001	27818000	36.15	0	0.364551123492672	0.591294317251973	0	1	1	0	2
chr21	28082000	28085000	33.56	0.00	5.51310935408242	13.0033606237818	1	3	0	0	4	chr21	28061001	28064000	33.5333333333333	0	0.00716364540283533	0.00948883982226192	1	0	0	0	1
chr21	28375000	28379000	41.01	0.00	5.92692958649917	8.33643072702367	0	0	0	0	0	chr21	28421001	28425000	40.725	0	0.282005335367149	0.313818116040292	3	2	1	4	10
chr21	28393000	28394000	27.37	0.00	2.06571468329823	10.5855399239544	0	0	0	0	0	chr21	28387001	28388000	27.8	0	0.00157651355523372	0.00165957446873282	0	0	0	0	0
chr21	28908000	28910000	40.18	0.00	0.84900920001785	6.48499999999966	0	0	0	0	0	chr21	28973001	28975000	40.2	0	0.156219765089434	0.156219895287873	0	0	0	0	0
chr21	28916000	28917000	40.46	0.00	1.00391479045406	18.5448636363555	0	1	0	1	2	chr21	28827001	28828000	40.6	0	0.114492256417079	0.123780952380912	0	0	0	1	1
chr21	28918000	28919000	44.76	0.00	0.743793741173128	7.89128906249914	0	0	0	0	0	chr21	28889001	28890000	44.8	0	0.18389437438728	0.288709090909833	0	0	0	0	0
chr21	28932000	28933000	46.35	0.00	1.12987651241194	3.77687027027138	0	0	0	0	0	chr21	28922001	28923000	46.6	0	0.00188988722094199	0.00189285714376248	0	1	1	0	2
chr21	28934000	28936000	33.58	0.00	6.70039874560002	9.20170005974905	1	0	2	1	4	chr21	28856001	28858000	33.35	0	0.104032613641259	0.10590030581038	1	0	0	0	1
chr21	29007000	29008000	37.76	0.00	12.6164523499618	21.9881709183668	0	0	1	1	2	chr21	29011001	29012000	37.8	0	0.0115511853251831	0.0115714285779437	0	0	0	0	0
chr21	29982000	29985000	34.92	0.00	6.2534047415477	6.65126062639811	0	2	0	0	2	chr21	29972001	29975000	34.9666666666667	0	0.0803823794546154	0.0865899432195207	0	0	0	0	0
chr21	30008000	30010000	42.03	0.00	3.21596074012162	4.12205935050409	0	0	1	1	2	chr21	30082001	30084000	42.05	0	0.0864709795416811	0.087346216450026	1	0	0	1	2
chr21	30067000	30070000	40.95	0.00	4.4585116784518	10.7207200000084	0	0	1	1	2	chr21	29969001	29972000	41.1666666666667	0	0.0894878577954315	0.0953099781302281	0	0	1	1	2
chr21	30138000	30139000	38.76	0.00	11.4443792318554	14.5856101796408	1	0	0	1	2	chr21	30045001	30046000	38.8	0	0.141522965799421	0.141749603803059	0	0	0	1	1
chr21	30140000	30143000	37.32	0.00	6.61881523394927	12.1271112903221	1	0	0	0	1	chr21	30227001	30230000	37.3	0	0.19163159688562	0.194489378077128	0	2	1	1	4
chr21	30154000	30157000	35.35	0.00	14.1147962527393	21.514180327869	0	0	0	0	0	chr21	30121001	30124000	35.3	0	0.361555900503426	0.58617396972026	1	1	1	0	3
chr21	30285000	30286000	36.16	0.00	0.403546470066117	4.41328289473643	0	1	1	0	2	chr21	30323001	30324000	36.2	0	0.00152297580092267	0.00152978453770537	0	1	0	0	1
chr21	30312000	30315000	34.16	0.00	4.2286873020618	8.33868421052677	0	0	0	0	0	chr21	30278001	30281000	34.0333333333333	0	0.00317001088273164	0.00317084384506205	1	0	2	2	5
chr21	30386000	30387000	38.76	0.00	1.02632055653283	6.07671710526491	0	0	0	0	0	chr21	30373001	30374000	38.8	0	0.150432825716841	0.150579661017141	0	0	0	0	0
chr21	30465000	30467000	34.18	0.00	0.224930358625166	3.2799327731092	1	0	0	0	1	chr21	30514001	30516000	34.2	0	0.00734562463708451	0.00735041642425233	1	0	1	1	3
chr21	30509000	30511000	36.38	0.00	6.31395146085402	10.7587497842969	0	1	0	0	1	chr21	30529001	30531000	36.4	0	0.1987770566462	0.681174100037009	0	0	0	1	1
chr21	30545000	30546000	37.16	0.00	2.1486436917135	5.50796908809862	0	0	0	0	0	chr21	30472001	30473000	37.2	0	0.0406174246502115	0.0429899999999179	0	0	0	0	0
chr21	30972000	30975000	42.15	0.00	2.24170989748187	9.38634913793208	1	0	1	0	2	chr21	30874001	30877000	42.1	0	0.143012490672487	0.285153432296301	1	1	2	3	7
chr21	31068000	31075000	46.49	0.00	12.3812253917378	19.6345952380874	0	2	1	0	3	chr21	30995001	31002000	46.1285714285714	0	0.259384849290972	0.518524097083393	1	1	5	2	9
chr21	31569000	31571000	36.03	0.00	27.8251878748967	49.9874259259269	0	0	0	0	0	chr21	31604001	31606000	36.55	0	0.0530684215240038	0.0541182203013229	0	0	0	0	0
chr21	31572000	31574000	36.03	0.00	5.98285685085616	10.3670718954222	0	0	0	0	0	chr21	31585001	31587000	37.65	0	0.000699862963134272	0.000700938037303342	0	0	0	0	0
chr21	31588000	31590000	43.63	0.00	1.47856444446773	5.12109049773594	0	1	0	0	1	chr21	31674001	31676000	43.5	0	0.291424404123732	0.46705656027602	1	0	0	0	1
chr21	31602000	31603000	28.37	0.00	0.666346801873348	7.25777083332938	0	0	0	0	0	chr21	31571001	31572000	30	0	0.285860985070295	0.319368563686824	0	0	0	0	0
chr21	31698000	31700000	42.73	0.00	10.511992854312	15.5880700344432	0	0	0	0	0	chr21	31710001	31712000	42.75	0	0.0022502570078589	0.002250357653802	0	0	0	0	0
chr21	31812000	31815000	40.69	0.00	15.9744586849328	20.1160202224462	1	2	0	0	3	chr21	31728001	31731000	40.1666666666667	0	0.294606151507657	0.30777002600753	0	0	0	0	0
chr21	31893000	31895000	43.28	0.00	8.41458865748495	8.92200000000743	0	1	0	0	1	chr21	31959001	31961000	43.1	0	0.00302910577198435	0.00303002309459977	1	1	0	0	2
chr21	31905000	31907000	36.43	0.00	9.72647525875597	13.3003858267702	0	0	0	0	0	chr21	31922001	31924000	36.55	0	0.27947458992778	0.300474893575843	0	0	0	0	0
chr21	31975000	31976000	28.57	0.00	5.28351966640292	8.96416978609625	0	0	0	0	0	chr21	32038001	32039000	27.9	0	0.161467377392932	0.161980440097444	0	0	0	0	0
chr21	32295000	32297000	43.13	0.00	13.9582483707126	19.8964800000249	0	0	0	0	0	chr21	32233001	32235000	43	0	0.148866529799138	0.151598594282781	2	0	2	0	4
chr21	32358000	32360000	43.98	0.00	25.7079841698785	43.4288070175426	0	0	1	1	2	chr21	32390001	32392000	43.9	0	0.313001413480335	0.318540117417078	0	0	0	0	0
chr21	33090000	33092000	41.53	0.00	8.42038938178274	8.43212903226877	0	1	1	0	2	chr21	33065001	33067000	41.5	0	0.00105026058251087	0.00105178481932235	0	0	1	0	1
chr21	33916000	33918000	47.33	0.00	2.66044572823412	6.57248070469844	0	0	0	1	1	chr21	33876001	33878000	47.3	0	0.116928265593267	0.132029840236532	1	0	0	0	1
chr21	33945000	33947000	48.03	0.00	8.00987273478422	11.2093333333784	0	1	0	1	2	chr21	33969001	33971000	47.9	0	0.157807320821301	0.157959757570688	0	0	0	0	0
chr21	34195000	34196000	48.65	0.00	0.294217682528782	5.86015032679831	0	0	0	0	0	chr21	34199001	34200000	48.6	0	0.370908665632519	1.16441929133823	0	0	1	1	2
chr21	35284000	35286000	41.38	0.00	8.00107588173697	8.16045454545626	1	2	0	1	4	chr21	35317001	35319000	41.35	0	0.00316019397956347	0.00316041281101332	0	0	0	0	0
chr21	35952000	35955000	53.32	0.00	3.56092384607289	3.64127083333249	0	0	0	0	0	chr21	35987001	35990000	53.0333333333333	0	0.00942010580060741	0.0094208117693018	0	0	0	0	0
chr21	36003000	36004000	46.65	0.00	2.17483924164767	10.4998699186992	0	0	1	0	1	chr21	35978001	35979000	46.6	0	0.33032559560396	0.64783999999858	0	0	0	0	0
chr21	36025000	36026000	43.66	0.00	0.826327285978893	7.62829007633363	0	0	0	0	0	chr21	36027001	36028000	43.8	0	0.0175402498013316	0.0176410658312643	0	0	0	0	0
chr21	36412000	36414000	41.98	0.00	1.4085150005402	5.23449038461894	0	0	0	0	0	chr21	36505001	36507000	42	0	0.306657166516045	0.30667989056124	0	1	1	1	3
chr21	36503000	36505000	44.33	0.00	5.84714470307196	13.6519714285723	0	0	1	0	1	chr21	36572001	36574000	44.35	0	0.0846324305708029	0.105199702531802	0	0	0	0	0
chr21	36680000	36681000	40.06	0.00	3.96803019643288	3.96803064699173	0	0	0	0	0	chr21	36630001	36631000	40.1	0	0.0559792667365633	0.0561895910779511	0	0	2	0	2
chr21	36694000	36696000	52.77	0.00	2.46909476503002	4.2363992673987	0	0	0	1	1	chr21	36742001	36744000	52.55	0	0.206459785890738	0.206459785890738	0	1	0	0	1
chr21	36726000	36728000	45.18	0.00	4.29119218959374	4.2983798965263	0	0	1	0	1	chr21	36663001	36665000	45.1	0	0.301322064835206	0.309155131955181	1	1	0	3	5
chr21	36779000	36781000	47.33	0.00	14.9398399798987	14.9398443113814	0	0	1	0	1	chr21	36792001	36794000	47.4	0	0.234701210509138	0.448649794013109	1	0	0	0	1
chr21	36807000	36808000	57.84	0.00	1.22424041774636	7.70841269841474	0	0	0	0	0	chr21	36740001	36741000	59.2	0	0.206144930993341	0.206459785890738	1	0	0	1	2
chr21	36900000	36902000	37.08	0.00	7.33790209742261	9.5100909091095	1	0	1	1	3	chr21	36855001	36857000	37.1	0	0.241788913830238	0.260599866238316	0	0	2	0	2
chr21	37480000	37483000	47.68	0.00	12.0465394764078	18.5270833333359	0	2	0	1	3	chr21	37519001	37522000	47.7	0	0.216116647157478	0.246191034806557	0	0	0	0	0
chr21	37556000	37558000	38.03	0.00	3.21171252492681	11.2272022471914	0	0	0	1	1	chr21	37543001	37545000	37.8	0	0.0445109069465517	0.0445302705022535	1	1	0	0	2
chr21	38126000	38132000	43.19	0.00	10.0126138808384	23.8343253012131	1	3	3	0	7	chr21	38142001	38148000	43.25	0	0.364180737375176	1.01969162597818	0	2	1	1	4
chr21	38177000	38179000	39.43	0.00	5.58078666329269	5.58287986526904	0	0	1	0	1	chr21	38155001	38157000	39.65	0	0.00486803391153219	0.00588421051983651	0	1	0	1	2
chr21	38347000	38350000	41.99	0.00	16.8643892955859	16.8874112554146	3	0	0	0	3	chr21	38369001	38372000	41.9	0	0.231693026127054	0.235723465729066	1	1	0	0	2
chr21	38395000	38398000	39.89	0.00	17.1709328785924	19.3131416309007	2	0	1	1	4	chr21	38452001	38455000	39.6	0	0.600087779168704	0.658612618122165	0	0	1	0	1
chr21	38410000	38412000	43.53	0.00	8.36109944233753	12.6890000000068	0	0	0	0	0	chr21	38362001	38364000	43.5	0	0.285475753368458	0.2855351675026	0	1	0	0	1
chr21	38474000	38476000	53.37	0.00	11.6420200547899	11.6420258064482	1	0	0	0	1	chr21	38517001	38519000	51.45	0	0.387864758921741	0.579200040633824	1	0	0	0	1
chr21	38496000	38497000	51.55	0.00	0.805126368161508	4.75326543209469	1	3	0	1	5	chr21	38563001	38564000	51.3	0	0.190680796658958	0.193279782165243	0	0	0	0	0
chr21	39049000	39051000	46.18	0.00	4.93943701263197	8.15942857142155	0	0	0	0	0	chr21	39114001	39116000	46.25	0	0.224164246330385	0.22585016254758	0	0	0	0	0
chr21	39405000	39406000	43.36	0.00	0.450133188327448	8.37249494949415	1	1	0	0	2	chr21	39421001	39422000	43.4	0	0.0162100071075781	0.0162104430371614	0	0	0	0	0
chr21	39429000	39431000	51.92	0.00	7.07990013223364	21.2330705445527	0	0	0	0	0	chr21	39393001	39395000	51.95	0	0.472931197875172	0.479240187463749	0	0	0	1	1
chr21	39597000	39600000	42.55	0.00	1.97728377324926	3.95307894736138	1	0	1	2	4	chr21	39687001	39690000	42.4333333333333	0	0.00435512921745616	0.00435844627881789	0	0	0	1	1
chr21	39706000	39707000	41.36	0.00	5.12691092700412	9.33351044776244	0	1	0	0	1	chr21	39766001	39767000	41.5	0	0.377900265251405	0.377900265251405	0	0	0	0	0
chr21	39833000	39836000	41.45	0.00	5.29175842107289	5.58300000000145	0	0	0	0	0	chr21	39768001	39771000	41.5333333333333	0	0.550265809885743	0.551093307272977	0	1	2	0	3
chr21	39945000	39948000	38.49	0.00	9.31614829475235	9.5517498869292	0	0	2	0	2	chr21	39995001	39998000	38.7666666666667	0	0.380307858879475	0.386650131196382	1	0	2	0	3
chr21	40183000	40185000	38.43	0.00	3.94881129614784	8.64349090909607	0	0	1	0	1	chr21	40167001	40169000	38.5	0	0.0916149533896513	0.0917001070998791	1	0	0	1	2
chr21	40293000	40295000	39.68	0.00	9.39373003775671	9.39377777770763	0	0	1	0	1	chr21	40390001	40392000	39.8	0	0.532123426858362	0.640066821449377	0	2	1	0	3
chr21	40376000	40378000	45.88	0.00	3.73282758809065	11.5322909441216	2	0	0	0	2	chr21	40445001	40447000	45.8	0	0.0848280791743072	0.0870050446303926	0	0	1	0	1
chr21	40406000	40409000	43.85	0.00	22.2160313417882	49.7650000000195	1	1	1	0	3	chr21	40446001	40449000	43.8	0	0.0911774439403996	0.092913345324017	1	0	0	1	2
chr21	40794000	40796000	43.48	0.00	0.968315693179593	3.71653767123375	0	0	0	0	0	chr21	40792001	40794000	43.65	0	0.222035051445445	0.35006422169322	1	0	1	0	2
chr21	40864000	40870000	52.51	0.00	18.1158300267637	26.2209444444529	0	0	0	0	0	chr21	2473441						0	0	0	0	0
chr21	41052000	41056000	40.16	0.00	7.81101012634656	9.88907999999933	1	0	0	0	1	chr21	40996001	41000000	40.025	0	0.282089070964244	0.282913418080312	0	0	0	0	0
chr21	41065000	41068000	46.55	0.00	8.89481961306544	9.01454185021363	0	1	0	0	1	chr21	41147001	41150000	46.5666666666667	0	0.0428819724068845	0.0825371150947889	0	0	1	1	2
chr21	41699000	41700000	33.17	0.00	2.98788644062592	14.9340000000014	0	0	0	1	1	chr21	41695001	41696000	33.4	0	0.226638963761731	0.229029618082622	0	0	0	0	0
chr21	42372000	42374000	52.97	0.00	23.0415196144072	30.8739300827967	1	1	0	0	2	chr21	42353001	42355000	52.9	0	0.0733141911816121	0.0733351258073265	0	0	0	0	0
chr21	42392000	42395000	41.12	0.00	9.68676371202851	10.2213750000004	0	0	0	0	0	chr21	2474851						0	0	0	0	0
chr21	42463000	42464000	60.24	0.00	5.56797376276027	16.2066666666644	0	0	0	0	0	chr21	42552001	42553000	60.1	0	0.510741766828928	0.511387931034743	0	1	1	0	2
chr21	42857000	42858000	61.04	0.00	3.1350179463885	5.32264666666682	0	1	0	0	1	chr21	42766001	42767000	61.1	0	0.0138399246704246	0.0138399246704246	0	0	0	0	0
chr21	42928000	42930000	47.98	0.00	24.9925297706008	24.9925306122449	0	0	0	0	0	chr21	42839001	42841000	48.7	0	0.0302571253857151	0.0303700000001479	0	0	0	0	0
chr21	43030000	43032000	54.97	0.00	10.8690204266639	14.9221538461531	0	0	0	0	0	chr21	43128001	43130000	54.95	0	0.0298088177450335	0.0305202242533591	0	0	0	0	0
chr21	43341000	43343000	48.38	0.00	2.64879460412464	5.42121111111176	0	1	0	0	1	chr21	43301001	43303000	48.75	0	0.0307614713915418	0.0307896399241646	0	1	0	0	1
chr21	43374000	43377000	59.18	0.00	6.68218407741785	6.98792972972926	0	1	0	0	1	chr21	43386001	43389000	60.3	0	0.529403943753545	0.531113009067289	0	0	0	0	0
chr21	43428000	43430000	55.47	0.00	2.25837113332809	5.30252000000019	0	0	0	0	0	chr21	43519001	43521000	55.35	0	0.172969336397611	0.256030577996322	0	0	0	0	0
chr21	43458000	43461000	53.52	0.00	17.8540899205584	17.8540958904113	0	0	1	0	1	chr21	43360001	43363000	53.3666666666667	0	0.000829790588014049	0.000888888925640777	0	1	1	0	2
chr21	43659000	43661000	44.33	0.00	6.40758133353769	7.08255555556055	0	0	0	0	0	chr21	43644001	43646000	44.35	0	0.371147263712163	0.371240156199141	0	0	0	0	0
chr21	43722000	43723000	49.35	0.00	0.788200866092195	3.8448823529423	0	0	0	0	0	chr21	43702001	43703000	49.4	0	0.00812965517018663	0.00813051823414912	0	0	0	0	0
chr21	44147000	44150000	60.35	0.00	7.19331160666666	23.0675999999903	0	0	1	0	1	chr21	44105001	44108000	61.3	0	0.0541746287914307	0.0541765661446997	0	1	0	0	1
chr21	45518000	45521000	46.02	0.00	3.63017767124771	6.2166999999954	0	0	1	0	1	chr21	45511001	45514000	46.3666666666667	0	0.228179169447837	0.23011004735207	0	0	0	0	0
chr21	45552000	45555000	54.72	0.00	15.273450413023	26.6807179487165	0	0	0	0	0	chr21	45537001	45540000	54.8	0	0.00288020703970002	0.00288105009500052	0	0	0	0	0
chr21	45757000	45760000	65.01	0.00	11.1897865532423	21.6214736842152	0	1	0	0	1	chr21	45827001	45830000	64.7666666666667	0	0.39817970342403	0.589616552050781	1	1	2	0	4
chr21	45775000	45780000	36.45	0.00	13.4547984756448	15.4464999999959	0	0	0	0	0	chr21	45686001	45691000	36.08	0	0.445523323504443	0.561430222295318	0	0	0	0	0
chr21	45816000	45818000	51.37	0.00	8.25664765751118	41.732571428562	0	1	0	0	1	chr21	45790001	45792000	50.85	0	0.144241331255765	0.144290322581041	1	0	0	1	2
chr21	45958000	45960000	55.07	0.00	6.6134817088175	9.32530019120444	0	0	1	1	2	chr21	45893001	45895000	54.9	0	0.36830199136322	0.84140027322544	0	1	0	0	1
chr21	45974000	45976000	55.17	0.00	2.22328649968925	7.67595999999685	0	0	0	0	0	chr21	46070001	46072000	55.3	0	0.112551326015287	0.11479495173323	0	0	0	0	0
chr21	46058000	46060000	46.68	0.00	2.19962149954108	7.64469977426543	0	0	0	1	1	chr21	46133001	46135000	46.15	0	0.0888614201409369	0.0892299202941572	0	0	0	0	0
chr22	24337000	24339000	48.79	7.30	7.32800596414424	12.5115000000005	1	0	1	1	3	chr22	24262001	24264000	49.15	0	0.0164464736861425	0.0267257415786833	1	0	0	0	1
chr22	24382000	24385000	42.52	0.00	17.527753803791	25.4840000000011	0	0	0	0	0	chr22	24293001	24296000	42.4333333333333	0	0.0435864343953773	0.0446033544227648	0	1	0	0	1
chr22	24594000	24597000	45.12	0.00	8.79765855743844	13.3769999999913	0	0	0	0	0	chr22	24691001	24694000	45.3333333333333	0	0.0669598991529089	0.070326944539815	1	1	1	1	4
chr22	24613000	24614000	41.46	0.00	1.9529042655652	3.90176104417674	0	0	0	0	0	chr22	24633001	24634000	41.5	0	0.0209559701893504	0.029808441558297	0	1	0	0	1
chr22	25065000	25067000	48.88	0.00	5.78695775248697	15.2580496688746	1	0	0	0	1	chr22	25109001	25111000	48.95	0	0.516416019277153	0.707045353160136	2	0	0	0	2
chr22	25205000	25207000	45.93	29.39	5.69702498338071	5.9488901220866	0	0	0	0	0	chr22	25152001	25154000	45.9	0	0.336652976429153	0.336965493907564	1	0	0	0	1
chr22	25227000	25230000	57.89	1.57	6.38142753221832	12.9424124293784	0	0	0	0	0	chr22	2479763						0	0	0	0	0
chr22	25301000	25303000	44.88	16.04	4.99581641485726	11.3167604395605	0	0	1	1	2	chr22	25280001	25282000	44.9	0	0.448330141129048	0.448330141129048	1	0	1	0	2
chr22	25598000	25600000	45.73	0.00	18.1458999237637	31.8663629343633	0	0	0	0	0	chr22	25535001	25537000	45.7	0	0.156047364334806	0.284994922565966	0	0	0	0	0
chr22	25750000	25754000	48.19	0.00	3.76794947682152	4.60779047619196	0	0	0	1	1	chr22	25848001	25852000	47.425	0	0.426757443541601	0.427427434532742	0	0	1	0	1
chr22	26069000	26072000	46.42	0.00	15.8624988311009	23.4296428571465	0	0	1	0	1	chr22	26156001	26159000	46.53	13.8666666666667	0.614885402307894	0.791912770872099	0	0	1	2	3
chr22	26082000	26083000	47.45	0.00	2.93597297375378	3.13866976744172	0	0	0	0	0	chr22	26130001	26131000	47.5	0	0.160645907121258	0.211370629370537	0	0	1	0	1
chr22	26685000	26688000	36.35	0.00	6.65081331411846	9.34386996337023	0	1	1	2	4	chr22	26771001	26774000	36.2333333333333	0	0.0938664496507762	0.0961766625345413	1	0	0	1	2
chr22	27394000	27395000	46.55	0.00	0.59287892560634	3.28442458100536	0	0	0	0	0	chr22	27477001	27478000	46.7	0	0.188193539776882	0.197359396433131	0	0	0	0	0
chr22	27936000	27937000	42.76	0.00	1.04107118637473	6.02114728682032	0	0	0	1	1	chr22	27865001	27866000	42.8	0	0.163800945821767	0.172740550928867	1	0	0	0	1
chr22	28068000	28070000	63.19	17.99	3.32475994974889	4.23007015457792	0	1	0	0	1	chr22	28124001	28126000	62.835	15.8	0.157664980497078	0.157850057858861	1	0	0	0	1
chr22	28274000	28275000	51.45	0.00	2.83957912524077	6.68194680851075	0	0	0	0	0	chr22	28280001	28281000	51.48	2.3	0.140310145468129	0.140310145468129	0	0	1	0	1
chr22	28404000	28406000	50.87	0.00	4.94265139049566	11.3438333332851	0	0	0	0	0	chr22	28356001	28358000	50.92	0.5	0.068179769689464	0.0681800918148368	0	1	2	0	3
chr22	28563000	28566000	57.45	0.00	4.96064417284108	10.1508106235566	1	0	0	0	1	chr22	28560001	28563000	57.4166666666667	3.6	0.0258583493102511	0.0259738754838765	0	0	1	0	1
chr22	29272000	29274000	47.93	0.00	4.92828173962541	9.87440322580824	1	0	0	0	1	chr22	29266001	29268000	47.95	0	0.0302052643286349	0.0305761989231056	3	0	0	0	3
chr22	29552000	29557000	53.38	13.96	19.3078427318681	24.2118600469117	2	0	0	0	2	chr22	29468001	29473000	53.22	5.98	0.489001565257689	1.00791781743332	0	1	0	1	2
chr22	30294000	30296000	42.33	0.00	2.61489352852664	12.4480833333867	0	0	0	1	1	chr22	30339001	30341000	42.15	0	0.0995271264917836	0.0996998319613663	0	0	0	1	1
chr22	30813000	30815000	52.37	0.00	1.44805482837673	25.7890930232713	0	1	0	1	2	chr22	30832001	30834000	52.35	0	0.000159863042122366	0.000160090529816294	1	0	1	0	2
chr22	31026000	31029000	59.28	14.50	20.9206549914635	21.0111428571379	0	0	0	0	0	chr22	2485563						0	0	0	0	0
chr22	31066000	31067000	40.56	0.00	8.13945330394609	17.6817521008413	0	0	0	0	0	chr22	31057001	31058000	40.7	0	0.247849885408486	0.247849885408486	0	0	0	0	0
chr22	31079000	31083000	45.59	0.00	14.7180362693882	15.1073835616456	1	1	1	0	3	chr22	31090001	31094000	45.205	0.25	0.0591822911494296	0.399015441514761	1	0	3	0	4
chr22	31161000	31163000	59.27	0.00	10.8545073093235	49.6794999999111	0	0	0	0	0	chr22	2485695						0	0	0	0	0
chr22	31313000	31316000	42.59	0.00	3.78753606562541	3.7974297606657	1	0	0	1	2	chr22	31284001	31287000	42.6666666666667	0	0.226952931509093	0.226996676186626	0	0	0	0	0
chr22	31377000	31379000	36.88	0.00	5.58923489173986	5.7960199632858	0	0	0	0	0	chr22	31369001	31371000	37.25	0	0.00619997752912808	0.00620166743083904	0	0	0	1	1
chr22	31406000	31409000	43.10	0.33	17.6395258131406	34.838651416122	0	0	0	0	0	chr22	31350001	31353000	43.1	0	0.0157825421345347	0.0158531491431183	2	0	0	0	2
chr22	31553000	31557000	45.91	29.72	12.4271269452191	12.4578096926714	0	1	1	0	2	chr22	31602001	31606000	45.95	0	0.449459038146287	0.449813022461323	0	1	1	0	2
chr22	31650000	31652000	56.40	26.99	5.7425921090723	22.1151250000275	0	0	0	0	0	chr22	2486185						0	0	0	0	0
chr22	31914000	31916000	43.98	0.00	3.44587143446926	5.86727016645347	0	0	0	0	0	chr22	31852001	31854000	43.85	0	0.047349865951826	0.047349865951826	1	0	0	0	1
chr22	32032000	32034000	40.33	0.00	3.59611637208178	13.4683541666618	0	0	0	0	0	chr22	31983001	31985000	40.4	0	0.0909897724050431	0.0911905325090426	1	1	0	0	2
chr22	32778000	32779000	46.45	0.00	1.05692466767848	9.68583116883128	0	0	1	0	1	chr22	32678001	32679000	46.5	0	0.592204682438784	0.596120218578818	1	0	0	0	1
chr22	32814000	32818000	43.44	8.97	15.8686245267365	19.6264374999942	0	1	1	2	4	chr22	32798001	32802000	43.425	0	0.402841749908345	0.405318818630784	2	1	1	0	4
chr22	32841000	32844000	41.79	0.00	4.47531878076579	9.75382352942902	0	0	0	1	1	chr22	32936001	32939000	41.6666666666667	0	0.326518364804921	0.502636670881909	0	0	1	1	2
